,SUID,shared name,name,selected,EdgeCount,Indegree,Outdegree,activity,canonicalName,geneName,locus_tag.d6,sporulation,operon,Goe3_log2_fold_change,pDR110_log2_fold_change,sigF_log2_fold_change,sigG_log2_fold_change,SP10_log2_fold_change,ELDg168_log2_fold_change,ELDg169_log2_fold_change,infomap,betweenness,pagerank,novelProportion,priorProportion,0_GLay_cluster,node.shape,node.label
2260,34637,BSU05570,BSU05570,False,1,1,0,target,BSU05570,ydgB,A8O17_RS02985,1,ydgB→cotP,0.0,0.0,0.0,0.0,0.0,0.0,6.186252162735901,1,0.0,0.00032219034927741166,,,,,
2261,34636,BSU19290,BSU19290,False,1,1,0,target,BSU19290,yozO,A8O17_RS10040,0,yozO,0.0,0.0,0.0,0.0,0.0,-1.10930486691611,-3.10131907620397,2,0.0,0.00033028482023521045,,,,,
2262,34635,BSU17000,BSU17000,False,1,1,0,target,BSU17000,kbl,A8O17_RS08820,0,tdh→kbl,0.0,0.0,-5.15552191254614,-3.193195254,0.0,0.0,-3.5025476945828,4,0.0,0.00032184734523501635,,,,,
2263,34633,BSU13670,BSU13670,False,10,0,10,regulator,BSU13670,mhqR,A8O17_RS07085,0,mhqR,0.0,0.0,3.55801304111949,1.481241837,0.0,0.837372579178093,0.0,1,0.0,0.00032034260568959016,0.3,0.7,,,
2264,34632,BSU33880,BSU33880,False,1,1,0,target,BSU33880,yvbJ,A8O17_RS16525,0,yvbJ,0.0,0.0,-4.39039659556495,-4.271322855,0.0,0.0,-4.04805787641487,2,0.0,0.0003234438768110229,,,,,
2265,34631,BSU38480,BSU38480,False,1,1,0,target,BSU38480,ywaC,A8O17_RS18905,0,None,0.0,0.0,4.82650119889634,2.46820327,0.0,0.0,4.0648431167473,2,0.0,0.0003226784251886999,,,,,
2266,34630,BSU05140,BSU05140,False,3,3,0,target,BSU05140,ydzE,A8O17_RS02745,0,ydeC->ydzE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,0.0,0.0005911830909557401,,,,,
2267,34629,BSU01480,BSU01480,False,1,1,0,target,BSU01480,truA,A8O17_RS00905,0,truA->rpsI,0.0,0.0,0.0,1.834094024,0.0,0.0,1.02456077896447,6,0.0,0.0003238343730962843,,,,,
2268,34628,BSU39890,BSU39890,False,2,2,0,target,BSU39890,yxbB,A8O17_RS19640,0,yxbB→yxaM,0.0,0.0,-6.60856876980478,-3.502160032,0.0,0.0,-6.64142316170995,3,0.0,0.00032408123209370086,,,,,
2269,34627,BSU34020,BSU34020,False,1,1,0,target,BSU34020,yvbX,A8O17_RS16600,0,None,0.0,0.0,-2.55529399591951,-2.813463859,0.0,0.0,-4.62307196692124,2,0.0,0.0003234438768110229,,,,,
2270,34626,BSU34930,BSU34930,False,2,2,0,target,BSU34930,hisZ,A8O17_RS17060,0,hisZ→hisI,0.0,0.0,2.76112184103415,0.0,0.0,0.0,3.114151987009,5,0.0,0.0003315744115822357,,,,,
2271,34625,BSU19280,BSU19280,False,1,1,0,target,BSU19280,yocN,A8O17_RS10035,1,yoyB→yocN,0.0,0.0,5.24384536532401,3.109562316,0.0,0.0,2.29896476139167,1,0.0,0.0003215442018957648,,,,,
2272,34624,BSU35120,BSU35120,False,1,1,0,target,BSU35120,yvlB,A8O17_RS17155,0,yvlA→yvlD,0.0,0.0,0.0,0.0,0.0,-1.63262277802422,-1.11986198833352,2,0.0,0.00033028482023521045,,,,,
2273,34623,BSU01450,BSU01450,False,1,1,0,target,BSU01450,ybxA,A8O17_RS00890,0,None,0.0,0.0,1.25309201985255,1.982985677,0.0,0.0,2.85705331407101,6,0.0,0.0003238343730962843,,,,,
2274,34621,BSU19260,BSU19260,False,1,1,0,target,BSU19260,yocM,A8O17_RS10025,1,None,0.0,0.0,0.0,0.0,0.0,-1.52563409029559,-1.67398704255258,1,0.0,0.0003215442018957648,,,,,
2275,34620,BSU04710,BSU04710,False,1,1,0,target,BSU04710,rsbV,A8O17_RS02595,0,rsbV→rsbX,0.0,0.0,-1.94619794468577,0.0,0.0,0.0,1.38471511453736,1,0.0,0.00032221784385012044,,,,,
2276,34619,BSU02580,BSU02580,False,1,1,0,target,BSU02580,ycbO,A8O17_RS01465,0,ycbL→ycbO,0.0,0.0,-2.44023055179096,-1.59548217,0.0,0.0,-2.23776621941506,2,0.0,0.00033189879517852054,,,,,
2277,34618,BSU05150,BSU05150,False,3,1,2,regulator,BSU05150,ydeC,A8O17_RS02750,0,ydeC->ydzE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,1.1644385135709487e-07,0.0005405756098772053,1.0,0.0,,,
2278,34617,BSU36250,BSU36250,False,3,3,0,target,BSU36250,ptkA,A8O17_RS17745,0,tkmA→ugd,0.0,0.0,0.0,0.0,0.0,0.8807070590857141,0.0,2,0.0,0.00037227401097977587,,,,,
2279,34616,BSU19270,BSU19270,False,1,1,0,target,BSU19270,yozN,A8O17_RS10030,1,yoyB→yocN,0.0,0.0,3.49494135234396,0.0,0.0,0.0,2.66817838205016,1,0.0,0.0003215442018957648,,,,,
2280,34615,BSU05590,BSU05590,False,2,2,0,target,BSU05590,ydgD,A8O17_RS02995,0,ydgC→ydgE,0.0,0.0,-2.97864797493227,0.0,0.0,0.0,0.0,1,0.0,0.0006109642244276799,,,,,
2281,34614,BSU35110,BSU35110,False,1,1,0,target,BSU35110,yvlC,A8O17_RS17150,0,yvlA→yvlD,0.0,0.0,0.0,0.0,0.0,-1.50488107423594,0.0,2,0.0,0.00033028482023521045,,,,,
2282,34613,BSU19250,BSU19250,False,1,1,0,target,BSU19250,yocL,A8O17_RS10015,1,yocL,0.0,0.0,-2.84855722529464,0.0,0.0,-1.15334591194885,-1.34005036182962,1,0.0,0.0003215442018957648,,,,,
2283,34612,BSU04700,BSU04700,False,1,1,0,target,BSU04700,rsbU,A8O17_RS02590,0,rsbR→rsbX,0.0,0.0,-3.82590737527124,-2.32117553,0.0,0.0,-2.340224961061319,1,0.0,0.0003215442018957648,,,,,
2284,34611,BSU17020,BSU17020,False,1,1,0,target,BSU17020,ymcA,A8O17_RS08830,1,ymcB→ymcA,0.0,0.0,-2.25330294555187,0.0,0.0,0.0,-0.9533157491219071,3,0.0,0.00032490269786001,,,,,
2285,34610,BSU24870,BSU24870,False,1,1,0,target,BSU24870,yqgP,A8O17_RS12010,0,yqgP→yqgS,0.0,0.0,0.0,0.0,0.0,0.0,-0.8983683290709681,2,0.0,0.0003304299337533732,,,,,
2286,34609,BSU01460,BSU01460,False,1,1,0,target,BSU01460,ybaE,A8O17_RS00895,0,None,0.0,0.0,0.939017128320077,1.758116105,0.0,0.0,2.28014353800171,6,0.0,0.0003238343730962843,,,,,
2287,34608,BSU02590,BSU02590,False,1,1,0,target,BSU02590,ycbP,A8O17_RS01470,0,ycbP,0.0,0.0,3.09818223074237,2.341310849,0.0,0.0,1.19197250937027,1,0.0,0.00032221784385012044,,,,,
2288,34607,BSU13690,BSU13690,False,2,2,0,target,BSU13690,motA,A8O17_RS07095,0,motA→motB,0.0,0.0,0.0,-1.525563342,0.0,0.0,-3.71492146938742,2,0.0,0.0003253315110787244,,,,,
2289,34606,BSU36240,BSU36240,False,1,1,0,target,BSU36240,ptpZ,A8O17_RS17740,0,tkmA→ugd,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0.000342433342728892,,,,,
2290,34605,BSU19259,BSU19259,False,1,1,0,target,BSU19259,yoyB,A8O17_RS10020,1,yoyB→yocN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0003215442018957648,,,,,
2291,34604,BSU30050,BSU30050,False,2,2,0,target,BSU30050,ytgP,A8O17_RS14405,0,None,0.0,0.0,1.59611542920949,1.253286823,0.0,0.0,0.0,6,0.0,0.0003404543869699999,,,,,
2292,34603,BSU40360,BSU40360,False,1,1,0,target,BSU40360,yyxA,A8O17_RS19905,1,None,0.0,0.0,5.12903747291466,3.335317353,0.0,0.0,3.07827935664234,1,0.0,0.0003216467513135777,,,,,
2293,34602,BSU33830,BSU33830,False,2,2,0,target,BSU33830,opuCA,A8O17_RS16500,0,opuCA→opuCD,0.0,0.0,-2.38116779863732,0.0,0.0,0.0,-1.4167937930547,2,0.0,0.0003464148913169609,,,,,
2294,34601,BSU04040,BSU04040,False,1,1,0,target,BSU04040,ycsE,A8O17_RS02245,0,ycsE,0.0,0.0,1.5047711424026,0.0,0.0,0.0,2.06728716398833,2,0.0,0.00032621040733910186,,,,,
2295,34600,BSU27490,BSU27490,False,3,3,0,target,BSU27490,yrrB,A8O17_RS13070,0,cymR→recD2,0.0,0.0,2.00197902578541,0.0,0.0,0.0,-1.05388608087388,6,0.0,0.00033884571335727174,,,,,
2296,34599,BSU05170,BSU05170,False,4,1,3,regulator,BSU05170,ydeE,A8O17_RS02760,0,None,0.0,0.0,0.0,0.0,0.0,0.0,1.78478028733869,9,1.1644385135709487e-07,0.0005405756098772053,1.0,0.0,,,
2297,34598,BSU16430,BSU16430,False,3,3,0,target,BSU16430,cheA,A8O17_RS08540,0,flgB→swrB,0.0,0.0,-4.74535176841052,-3.087177925,0.0,0.0,-3.11339730489288,2,0.0,0.0003276031870704572,,,,,
2298,34597,BSU02560,BSU02560,False,1,1,0,target,BSU02560,ycbM,A8O17_RS01455,0,ycbL→ycbO,0.0,0.0,-3.83379991479484,-2.726069727,0.0,0.0,-2.45016479538387,2,0.0,0.00033189879517852054,,,,,
2299,34596,BSU11370,BSU11370,False,2,2,0,target,BSU11370,appF,A8O17_RS06050,0,appD→appC,0.0,0.0,-7.67321874810091,-3.411227558,0.0,0.0,-5.79362121230448,2,0.0,0.00033228215813692347,,,,,
2300,34595,BSU03600,BSU03600,False,1,1,0,target,BSU03600,tcyB,A8O17_RS02000,0,tcyA→tcyC,0.0,0.0,7.96934028195029,5.438626212,0.0,0.0,3.31328211577809,6,0.0,0.0003297342559558709,,,,,
2301,34594,BSU17030,BSU17030,False,2,2,0,target,BSU17030,cotE,A8O17_RS08835,1,cotE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0003244999534078367,,,,,
2302,34593,BSU40370,BSU40370,False,1,1,0,target,BSU40370,walJ,A8O17_RS19910,0,walR→htrC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0003222302399572917,,,,,
2303,34592,BSU09800,BSU09800,False,1,1,0,target,BSU09800,yheA,A8O17_RS05240,0,yheB→yheA,0.0,0.0,1.87951901030334,0.0,0.0,0.0,1.74304983796495,7,0.0,0.0003287042719371677,,,,,
2304,34591,BSU33840,BSU33840,False,1,1,0,target,BSU33840,yvbF,A8O17_RS16505,0,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0.00033733629605955614,,,,,
2305,34590,BSU37390,BSU37390,False,3,3,0,target,BSU37390,albC,A8O17_RS18340,0,sboA→albG,0.0,0.0,-2.61093254895305,0.0,0.0,0.0,-1.85086470979002,3,0.0,0.00033541326872454783,,,,,
2306,34589,BSU16420,BSU16420,False,2,2,0,target,BSU16420,cheB,A8O17_RS08535,0,flgB→swrB,0.0,0.0,-4.63649206548382,-3.382135098,0.0,0.0,-3.09541720073529,2,0.0,0.0003253315110787244,,,,,
2307,34588,BSU05180,BSU05180,False,2,1,1,regulator,BSU05180,ydeF,A8O17_RS02765,0,None,0.0,0.0,0.0,0.0,0.0,0.0,2.2187576390105,11,1.1644385135709487e-07,0.0003748141772340186,1.0,0.0,,,
2308,34587,BSU04050,BSU04050,False,2,2,0,target,BSU04050,ycsF,A8O17_RS02250,0,None,0.0,0.0,0.0,0.0,0.0,-1.81125673867174,-1.7393572312249,2,0.0,0.00035756131355147314,,,,,
2309,34586,BSU39000,BSU39000,False,1,1,0,target,BSU39000,yxjC,A8O17_RS19180,1,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0003215442018957648,,,,,
2310,34585,BSU02570,BSU02570,False,2,2,0,target,BSU02570,ycbN,A8O17_RS01460,0,ycbL→ycbO,0.0,0.0,-5.09110802656606,-1.617419527,0.0,0.0,-1.90178614489555,2,0.0,0.00035398953221782236,,,,,
2311,34584,BSU11382,BSU11382,False,2,2,0,target,BSU11382,appA/2,A8O17_RS06055,0,appD→appC,0.0,0.0,-8.39184318597437,-3.642163602,0.0,0.0,-7.028558100512461,2,0.0,0.00033228215813692347,,,,,
2312,34582,BSU35130,BSU35130,False,1,1,0,target,BSU35130,yvlA,A8O17_RS17160,0,yvlA→yvlD,0.0,0.0,0.0,0.0,0.0,-1.51966999585887,-1.76695211773482,2,0.0,0.00033028482023521045,,,,,
2313,34581,BSU17040,BSU17040,False,2,2,0,target,BSU17040,mutS,A8O17_RS08840,0,mutS→mutL,0.0,0.0,0.0,0.0,0.0,0.943533002250452,-3.0216399411837,2,0.0,0.00032812558234314275,,,,,
2314,34580,BSU40380,BSU40380,False,2,2,0,target,BSU40380,yycI,A8O17_RS19915,0,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0.00032456605945640143,,,,,
2315,34579,BSU04060,BSU04060,False,2,2,0,target,BSU04060,ycsG,A8O17_RS02255,0,pxpA→lipC,0.0,0.0,0.0,0.0,0.0,-1.52214734396064,-2.59242281970723,2,0.0,0.00035756131355147314,,,,,
2316,34578,BSU11390,BSU11390,False,2,2,0,target,BSU11390,appB,A8O17_RS06060,0,appD→appC,0.0,0.0,-6.37537134360471,-3.975453323,0.0,0.0,-3.11545177095619,2,0.0,0.00033228215813692347,,,,,
2317,34577,BSU33850,BSU33850,False,2,2,0,target,BSU33850,yvbG,A8O17_RS16510,0,yvbG,0.0,0.0,0.0,0.0,0.0,0.0,1.89138658876168,1,0.0,0.00032902679029317395,,,,,
2318,34576,BSU35160,BSU35160,False,1,1,0,target,BSU35160,uvrA,A8O17_RS17175,0,uvrB→uvrA,0.0,0.0,2.21939791252965,1.531597394,3.27719640803574,0.0,2.24096025669783,2,0.0,0.0003304299337533732,,,,,
2319,34575,BSU27470,BSU27470,False,1,1,0,target,BSU27470,yrrD,A8O17_RS13060,1,yrrD,0.0,0.0,13.6398797972057,12.1258945,0.0,0.0,4.84563826668583,1,0.0,0.0003216467513135777,,,,,
2320,34574,BSU39800,BSU39800,False,1,1,0,target,BSU39800,yxcD,A8O17_RS19595,0,yxcE→yxcD,0.0,0.0,-3.22004819715234,0.0,0.0,0.0,-1.89416015930966,1,0.0,0.0003215442018957648,,,,,
2321,34573,BSU17050,BSU17050,False,1,1,0,target,BSU17050,mutL,A8O17_RS08845,0,mutS→mutL,0.0,0.0,0.0,0.0,0.0,0.0,-1.77487902692568,2,0.0,0.0003226784251886999,,,,,
2322,34572,BSU36210,BSU36210,False,1,1,0,target,BSU36210,ywqH,A8O17_RS17725,1,ywqH→ywqL,0.0,0.0,-5.25773801628109,0.0,0.0,0.0,-1.66875993615249,2,0.0,0.0003234438768110229,,,,,
2323,34571,BSU34050,BSU34050,False,2,2,0,target,BSU34050,lutA,A8O17_RS16615,0,lutA→lutC,0.0,0.0,-6.12489373094246,-2.911344944,0.0,0.0,-4.80313745889114,3,0.0,0.0004235084608873712,,,,,
2324,34570,BSU03620,BSU03620,False,6,1,5,regulator,BSU03620,bsdA,A8O17_RS02010,0,None,0.0,0.0,0.0,0.0,0.0,0.0,1.3671779419414,2,4.657754054283795e-07,0.0003657355819766138,0.4,0.6,,,
2325,34569,BSU23770,BSU23770,False,1,1,0,target,BSU23770,dsdA,A8O17_RS11430,0,yqjP→yqjT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0.00032621040733910186,,,,,
2326,34568,BSU16450,BSU16450,False,3,3,0,target,BSU16450,cheC,A8O17_RS08550,0,flgB→swrB,0.0,0.0,-4.58695276806023,-3.032971754,0.0,0.0,-3.833438542356,2,0.0,0.0003276031870704572,,,,,
2327,34567,BSU40390,BSU40390,False,2,2,0,target,BSU40390,yycH,A8O17_RS19920,0,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0.00032456605945640143,,,,,
2328,34566,BSU31600,BSU31600,False,1,1,0,target,BSU31600,mrpA,A8O17_RS15330,0,mrpA→mrpG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0003222302399572917,,,,,
2329,34565,BSU27480,BSU27480,False,1,1,0,target,BSU27480,yrrC,A8O17_RS13065,0,None,0.0,0.0,0.0,0.0,0.0,0.0,-1.34829357772415,2,0.0,0.0003226784251886999,,,,,
2330,34564,BSU04070,BSU04070,False,2,2,0,target,BSU04070,ycsI,A8O17_RS02260,0,pxpA→lipC,0.0,0.0,0.0,0.0,0.0,-1.66617033253827,-2.74806071695459,2,0.0,0.00035756131355147314,,,,,
2331,34563,BSU18510,BSU18510,False,1,1,0,target,BSU18510,yoxC,A8O17_RS09585,0,yoxC→yoaA,0.0,0.0,0.0,0.0,0.0,0.0,2.80522179611548,1,0.0,0.00032221784385012044,,,,,
2332,34562,BSU17060,BSU17060,False,1,1,0,target,BSU17060,ymzD,A8O17_RS08850,0,ymzD,0.0,0.0,0.0,0.0,0.0,0.0,-2.90112283601266,10,0.0,0.0003397967383840289,,,,,
2333,34561,BSU36200,BSU36200,False,1,1,0,target,BSU36200,ywqI,A8O17_RS17720,1,ywqH→ywqL,0.0,0.0,-5.34347213510987,-2.62111875,0.0,0.0,0.0,2,0.0,0.0003234438768110229,,,,,
2334,34560,BSU02550,BSU02550,False,1,1,0,target,BSU02550,ycbL,A8O17_RS01450,0,ycbL→ycbO,0.0,0.0,-2.97447394364424,0.0,0.0,0.0,-1.27198966228354,2,0.0,0.00033189879517852054,,,,,
2335,34559,BSU23780,BSU23780,False,1,1,0,target,BSU23780,yqjQ,A8O17_RS11435,0,yqjP→yqjT,0.0,0.0,0.951022049739242,0.0,0.0,0.0,0.0,3,0.0,0.00033145329434974656,,,,,
2336,34558,BSU16440,BSU16440,False,3,3,0,target,BSU16440,cheW,A8O17_RS08545,0,flgB→swrB,0.0,0.0,-5.04146130100392,-3.013449181,0.0,0.0,-3.21104630783212,2,0.0,0.0003276031870704572,,,,,
2337,34557,BSU34040,BSU34040,False,2,2,0,target,BSU34040,lutB,A8O17_RS16610,0,lutA→lutC,0.0,0.0,-4.52148569165396,-2.469463177,0.0,-0.7932326710612221,-4.966073571583769,3,0.0,0.0004235084608873712,,,,,
2338,34556,BSU17080,BSU17080,False,7,2,5,regulator,BSU17080,pksA,A8O17_RS20435,0,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,6.986631081425692e-07,0.0004273403355090031,1.0,0.0,,,
2339,34555,BSU23710,BSU23710,False,2,2,0,target,BSU23710,polY2,A8O17_RS11400,0,polY2→yqkC,0.0,0.0,6.58545379073205,5.682440022,0.0,0.0,6.38062930195971,2,0.0,0.00033723888019642677,,,,,
2340,34554,BSU30010,BSU30010,False,1,1,0,target,BSU30010,ythP,A8O17_RS14390,0,ythP→ythQ,0.0,0.0,0.0,0.0,0.0,-1.5912384171244,-2.70060364255915,2,0.0,0.00033028482023521045,,,,,
2341,34553,BSU02520,BSU02520,False,3,3,0,target,BSU02520,ycbJ,A8O17_RS01435,0,ycbC→ycbJ,0.0,0.0,-2.97143463453365,-1.158724629,0.0,0.0,-1.80688700110255,3,0.0,0.0003660118298075172,,,,,
2342,34552,BSU11330,BSU11330,False,2,2,0,target,BSU11330,fabHA,A8O17_RS06030,0,fabHA→fabF,0.0,0.0,0.0,0.0,0.0,0.0,-0.9558229932101129,5,0.0,0.00033026880882816996,,,,,
2343,34551,BSU10200,BSU10200,False,1,1,0,target,BSU10200,yhfE,A8O17_RS05445,0,yhfE→yhfF,0.0,0.0,-2.27268082010586,-3.089851067,0.0,0.0,-2.30654241138256,8,0.0,0.00035449089887447036,,,,,
2344,34550,BSU04770,BSU04770,False,1,1,0,target,BSU04770,ydcH,A8O17_RS02630,0,None,0.0,0.0,0.0,0.0,0.0,0.0,1.1497958204415,2,0.0,0.00034464665147158755,,,,,
2345,34549,BSU39820,BSU39820,False,2,2,0,target,BSU39820,htpG,A8O17_RS19605,0,htpG,0.0,0.0,-4.63752651054337,-3.728150295,0.0,0.0,-6.035218755259679,1,0.0,0.00034638801978331343,,,,,
2346,34548,BSU19200,BSU19200,False,3,1,2,regulator,BSU19200,desR,A8O17_RS09980,0,desK→desR,0.0,0.0,0.0,0.0,0.0,0.0,0.973713162053615,10,4.657754054283795e-07,0.0005143936095361413,0.5,0.5,,,
2347,34547,BSU03640,BSU03640,False,1,1,0,target,BSU03640,bsdC,A8O17_RS02020,0,bsdB→bsdD,0.0,0.0,2.22291637258038,0.0,0.0,0.0,1.6589052414117,2,0.0,0.000398077415951039,,,,,
2348,34546,BSU40320,BSU40320,False,4,4,0,target,BSU40320,rocF,A8O17_RS19875,0,rocD→rocF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0.00038288219854502387,,,,,
2349,34545,BSU39030,BSU39030,False,1,1,0,target,BSU39030,yxiT/2,A8O17_RS20730,0,None,0.0,0.0,4.40378506834018,2.609890291,0.0,0.0,2.19437432877572,4,0.0,0.0003593968066490871,,,,,
2350,34544,BSU35180,BSU35180,False,2,2,0,target,BSU35180,csbA,A8O17_RS17185,0,csbA,0.0,0.0,1.42631648102774,0.0,2.49797097120754,0.0,2.04971692245822,1,0.0,0.00037719240285005436,,,,,
2351,34543,BSU29500,BSU29500,False,1,1,0,target,BSU29500,ytfJ,A8O17_RS14135,1,None,0.0,0.0,11.4674768169447,7.785415041,0.0,0.0,5.89132280245013,1,0.0,0.00032329835720166204,,,,,
2352,34542,BSU33800,BSU33800,False,2,2,0,target,BSU33800,opuCD,A8O17_RS16485,0,opuCA→opuCD,0.0,0.0,1.95260971191853,0.0,0.0,0.0,-1.29670250547807,2,0.0,0.0003464148913169609,,,,,
2353,34541,BSU23720,BSU23720,False,1,1,0,target,BSU23720,yqzH,A8O17_RS11405,0,yqzH,0.0,0.0,0.0,0.0,-4.06598960918604,0.0,-1.58155633814948,10,0.0,0.0003397967383840289,,,,,
2354,34540,BSU30000,BSU30000,False,1,1,0,target,BSU30000,ythQ,A8O17_RS14385,0,ythP→ythQ,0.0,0.0,0.0,0.0,0.0,-1.38200959924356,-2.63554631921575,2,0.0,0.00033028482023521045,,,,,
2355,34539,BSU11340,BSU11340,False,2,2,0,target,BSU11340,fabF,A8O17_RS06035,0,fabHA→fabF,0.0,0.0,0.0,0.0,0.0,0.0,-1.0408301163347,5,0.0,0.00033026880882816996,,,,,
2356,34538,BSU03630,BSU03630,False,1,1,0,target,BSU03630,bsdB,A8O17_RS02015,0,bsdB→bsdD,0.0,0.0,3.24132039261264,0.0,0.0,0.0,2.27244211822623,2,0.0,0.000398077415951039,,,,,
2357,34537,BSU39810,BSU39810,False,1,1,0,target,BSU39810,csbC,A8O17_RS19600,0,csbC,0.0,0.0,0.0,0.0,0.0,0.0,-2.58200553591992,1,0.0,0.00032221784385012044,,,,,
2358,34536,BSU40330,BSU40330,False,4,4,0,target,BSU40330,rocE,A8O17_RS19880,0,rocD→rocF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0.00038288219854502387,,,,,
2359,34535,BSU04010,BSU04010,False,1,1,0,target,BSU04010,sipU,A8O17_RS02220,0,sipU,0.0,0.0,0.0,-2.109655636,0.0,1.16252533559678,-1.86539140374498,2,0.0,0.00035060458988093925,,,,,
2360,34534,BSU35170,BSU35170,False,1,1,0,target,BSU35170,uvrB,A8O17_RS17180,0,uvrB→uvrA,0.0,0.0,2.58194554019144,1.732627204,2.64652224062053,0.0,2.824949289131049,2,0.0,0.0003304299337533732,,,,,
2361,34533,BSU39040,BSU39040,False,1,1,0,target,BSU39040,yxiS,A8O17_RS19210,0,katE→yxiS,0.0,0.0,0.0,0.0,0.0,0.0,-0.8281366043744158,1,0.0,0.00032221784385012044,,,,,
2362,34532,BSU33810,BSU33810,False,2,2,0,target,BSU33810,opuCC,A8O17_RS16490,0,opuCA→opuCD,0.0,0.0,-2.15417054506947,0.0,0.0,0.0,-1.79788554652713,2,0.0,0.0003464148913169609,,,,,
2363,34531,BSU40340,BSU40340,False,3,3,0,target,BSU40340,rocD,A8O17_RS19885,0,rocD→rocF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0.00038099456427732236,,,,,
2364,34530,BSU23730,BSU23730,False,1,1,0,target,BSU23730,yqjV,A8O17_RS11410,0,yqjV→yqjU,0.0,0.0,0.0,-1.106015907,0.0,0.0,-3.21746390766184,3,0.0,0.0003363636561438338,,,,,
2365,34529,BSU34090,BSU34090,False,1,1,0,target,BSU34090,yvfR,A8O17_RS16635,0,yvfR→yvfS,0.0,0.0,2.25545528553142,2.234673096,0.0,0.0,1.15667031533514,1,0.0,0.0003271515521326437,,,,,
2366,34528,BSU02500,BSU02500,False,11,1,10,regulator,BSU02500,ycbG,A8O17_RS01425,0,ycbC→ycbJ,0.0,0.0,-1.37698203811082,0.0,0.0,0.0,-0.9197768830509201,3,6.520855675997313e-06,0.00033145329434974656,0.4,0.6,10.0,,
2367,34527,BSU39840,BSU39840,False,1,1,0,target,BSU39840,yxbG,A8O17_RS19615,0,yxbG,0.0,0.0,0.0,0.0,0.0,0.0,6.96280770768615,1,0.0,0.00032221784385012044,,,,,
2368,34526,BSU30035,BSU30035,False,2,2,0,target,BSU30035,ytzG,A8O17_RS14400,0,murJ→ytzG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,0.0,0.0003345545041104133,,,,,
2369,34525,BSU11350,BSU11350,False,1,1,0,target,BSU11350,yjaZ,A8O17_RS06040,1,None,0.0,0.0,-3.18103111988571,0.0,0.0,0.0,-2.29063875941635,1,0.0,0.00032219034927741166,,,,,
2370,34524,BSU16410,BSU16410,False,2,2,0,target,BSU16410,flhG,A8O17_RS08530,0,flgB→swrB,0.0,0.0,-4.04560908420351,-3.155592154,0.0,0.0,-3.63347246686815,2,0.0,0.0003253315110787244,,,,,
2371,34523,BSU29520,BSU29520,False,1,1,0,target,BSU29520,yteJ,A8O17_RS14145,0,sppA→yteJ,0.0,0.0,0.0,0.0,0.0,-1.32269869593058,-0.8475200449431559,2,0.0,0.00033028482023521045,,,,,
2372,34522,BSU33820,BSU33820,False,2,2,0,target,BSU33820,opuCB,A8O17_RS16495,0,opuCA→opuCD,0.0,0.0,-2.0862000563443,0.0,0.0,0.0,-1.78118853096273,2,0.0,0.0003464148913169609,,,,,
2373,34521,BSU30020,BSU30020,False,5,0,5,regulator,BSU30020,ytzE,A8O17_RS14395,1,None,0.0,0.0,2.91701593303482,0.0,0.0,0.0,3.74479947699505,3,0.0,0.00032034260568959016,1.0,0.0,,,
2374,34520,BSU40350,BSU40350,False,7,0,7,regulator,BSU40350,rocR,A8O17_RS19890,0,rocR,0.0,0.0,1.22112656841133,0.0,0.0,-1.01293290943617,0.8287689284196891,2,0.0,0.00032034260568959016,0.142857142857143,0.857142857142857,,,
2375,34518,BSU03651,BSU03651,False,1,1,0,target,BSU03651,bsdD,A8O17_RS02025,0,bsdB→bsdD,0.0,0.0,3.92724616175582,0.0,0.0,0.0,0.0,2,0.0,0.000398077415951039,,,,,
2376,34517,BSU02510,BSU02510,False,1,1,0,target,BSU02510,ycbH,A8O17_RS01430,0,ycbC→ycbJ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0.0,0.00034852382894089563,,,,,
2377,34515,BSU04039,BSU04039,False,1,1,0,target,BSU04039,yczO,A8O17_RS02240,0,yczO,0.0,0.0,0.0,0.0,0.0,0.0,4.153100864316539,1,0.0,0.00032221784385012044,,,,,
2378,34514,BSU03652,BSU03652,False,2,2,0,target,BSU03652,yclD,A8O17_RS02030,0,None,0.0,0.0,2.48741820590443,0.0,0.0,0.0,2.23735835989691,2,0.0,0.0004209077438683574,,,,,
